Date,Area_Ave,Area_Max,Area_Med,Area_Min,Area_Qt1,Area_Qt3,Area_count,Diameter_Ave,Diameter_Max,Diameter_Med,Diameter_Min,Diameter_Qt1,Diameter_Qt3,Diameter_count,LongDia_Ave,LongDia_Max,LongDia_Med,LongDia_Min,LongDia_Qt1,LongDia_Qt3,LongDia_count,Perimeter_Ave,Perimeter_Max,Perimeter_Med,Perimeter_Min,Perimeter_Qt1,Perimeter_Qt3,Perimeter_count,ShortDia_Ave,ShortDia_Max,ShortDia_Med,ShortDia_Min,ShortDia_Qt1,ShortDia_Qt3,ShortDia_count
201903141251,327.8828829,14749,13,5,10,83,555,10.76754774,137.036528,4.068429,2.523133,3.568248,10.2792775,555,14.20280034,254.061264,4.24264,1.414213,3,13.3646065,555,51.68397117,926.81,15.656,9.414,13.414,46.503,555,8.15773542,125.288452,2.828427,0.894427,2,8,555
201903141252,314.9727428,25571,14,5,10,85,587,10.71124094,180.438378,4.222008,2.523133,3.568248,10.403142,587,14.54938335,205.414703,4.743416,2,3,14,587,49.32908688,854.39,17.898,9.414,13.656,46.038,587,8.086640174,176.270004,3,0.894427,2,8,587
201903141253,318.5395948,19517,13,5,9,84,543,10.75834434,157.638245,4.068429,2.523133,3.385138,10.341033,543,14.99102885,289.323303,4.024922,1.414213,3,13.684664,543,50.72041621,983.918,16.242,9.414,12.828,45.331,543,7.957978352,149.514465,2.828427,0,2,7.7170555,543
201903141254,401.232381,27671,11,5,8,99,525,11.06538974,187.701389,3.74241,2.523133,3.191538,11.227231,525,14.99098423,249.608688,4,2,2,15,525,51.13243048,849.664,15.656,9.414,11.414,49.452,525,8.2398698,175.353256,2.12132,0.707107,2,8.103639,525
201903141255,288.8180147,32023,10,5,8,65.25,544,9.680710708,201.923129,3.568248,2.523133,3.191538,9.114712,544,12.66106029,350.361847,4,1.414213,2,13.00579575,544,45.91928676,1363.266,15.07,9.414,11.414,41.882,544,7.366798342,156.208679,2.12132,0,2,6.935494,544
201903141256,295.9004065,21625,10,5,8,72.25,492,9.919437028,165.933135,3.568248,2.523133,3.191538,9.59118025,492,12.86279337,273.264954,3.535534,1.414213,2,12.377856,492,47.30554065,1166.872,14.242,9.414,11.414,42.089,492,7.628526654,120.431328,2.12132,0,2,7.49042425,492
201903141257,288.8844133,27519,13,5,8,75.5,571,9.971498907,187.185146,4.068429,2.523133,3.191538,9.804516,571,13.16636333,259.877045,4.472136,2,2.828427,12.020815,571,50.25282312,1765.098,16.484,9.414,12.242,43.331,571,7.59231663,163.690887,2.828427,0.894427,2,7.7696565,571
201903141258,324.4540441,33887,14,5,10,86.25,544,10.13358084,207.716799,4.222008,2.523133,3.568248,10.4793235,544,13.18153604,254.179306,4.24264,1.414213,3,13.1430845,544,47.37620956,1151.42,15.656,9.414,13.414,45.21,544,7.710157283,192.155365,3,0,2,8.00091875,544
201903141259,244.7702479,18239,12,5,9,62,605,9.587118086,152.389685,3.90882,2.523133,3.385138,8.884866,605,12.54773928,187.244019,4.024922,2,2.828427,11.926054,605,48.79572562,1261.33,15.656,9.414,12.828,40.14,605,7.375144372,167.908829,2.828427,0,2,6.708204,605
201903141300,211.1669725,15811,13,5,10,67,545,9.446560261,141.884426,4.068429,2.523133,3.568248,9.236182,545,12.49187059,197.675095,4.24264,2,3,12,545,43.99893945,581.016,15.656,9.414,13.07,41.796,545,7.085986422,105.430542,2.828427,0,2,7,545
201903141301,234.7382298,11639,13,5,9,61,531,9.580467143,121.734281,4.068429,2.523133,3.385138,8.812923,531,11.97984066,190.275238,4.24264,2,3,12,531,42.83248964,572.124,15.656,9.414,12.828,39.675,531,7.331937544,100.409149,2.828427,0.632455,2,6.640783,531
201903141302,255.3993506,15384,18,5,15,83.25,616,10.34349634,139.955411,4.787307,2.523133,4.370194,10.29545875,616,13.87046021,319.725586,4.24264,2,4,13.34708225,616,49.47260065,968.402,18.242,9.414,16.242,47.347,616,7.943775367,98.711708,3.535534,0.632456,3,8,616
201903141303,230.516129,16022,19,5,17,65,527,9.926700917,142.828022,4.918491,2.523133,4.652426,9.0970145,527,12.72902206,187.931946,4.743416,2,4,12.020815,527,47.10874383,755.588,18.242,9.414,16.828,40.796,527,7.631424112,141.037552,4,0.707107,3,7.236733,527
201903141304,276.4204545,8971,21,5,18,58.75,528,10.57323513,106.874842,5.170883,2.523133,4.787307,8.64834075,528,13.71447823,184.041397,4.949747,2,4,12,528,53.15857197,818.492,19.07,9.414,17.414,40.038,528,8.31929982,101.001343,4,0.6,3,6.36396,528
201903141305,232.1988304,11112,21,5,19,58,513,10.15657128,118.946365,5.170883,2.523133,4.918491,8.59348,513,12.98230802,159.117096,5,2,4,11.700427,513,50.46469396,1246.184,19.07,9.414,17.656,41.554,513,7.986277901,122.640129,4,0.707107,3,6.80973,513
201903141306,156.6457143,11264,21,5,18,44,525,8.643835636,119.75713,5.170883,2.523133,4.787307,7.484821,525,11.21339883,229.294159,5,1.414213,4,10,525,42.04884571,724.48,19.07,9.414,17.656,37.452,525,6.621558762,76.235306,4,0.5547,3,5.824352,525
201903141307,235.4378819,11768,21,5,18,52.5,491,9.680755157,122.407038,5.170883,2.523133,4.787307,8.175791,491,12.15300639,169.120712,4.949747,2,4,11,491,47.31878615,831.116,19.07,9.414,17.414,39.261,491,7.68274567,126.062263,4,0.632455,3,6.26099,491
201903141308,295.55625,25511,21,5,18.75,70.5,480,10.59229615,180.226563,5.170883,2.523133,4.885695,9.4741765,480,13.19780361,296.360535,4.949747,2,4,12.01030675,480,48.63451667,911.422,19.07,10.828,17.656,45.21,480,8.34663165,133.628616,4,0,3,7.1301775,480
201903141309,340.8643725,30902,20,5,18,63.25,494,10.88578289,198.357375,5.046265,2.523133,4.787307,8.9735055,494,13.81914068,346.4823,4.949747,2,4,13.01773525,494,52.81565587,1103.968,19.07,9.414,17.414,44.5985,494,8.640524887,191.186249,4,0.5547,3,6.82200825,494
201903141310,174.4565217,9615,20,5,18,48,506,9.037671202,110.644468,5.046265,2.523133,4.787307,7.81764,506,11.66932648,168.012421,4.949747,2,4,10.606602,506,44.32700395,1149.458,19.07,9.414,17.414,37.21,506,6.904838725,108.491768,4,0,3,5.81564125,506
201903141311,235.2770398,19213,20,5,18,50,527,9.809072298,156.405727,5.046265,2.523133,4.787307,7.978846,527,12.90032037,183.067032,4.949747,2,4,11,527,47.33610626,724.48,19.07,9.414,17.414,39.675,527,7.545482514,139.507782,4,0.894427,3,6.36396,527
201903141312,216.0315399,17707,20,5,18,66.5,539,9.710229369,150.150766,5.046265,2.523133,4.787307,9.2010685,539,12.69059156,212.339233,4.949747,2,4,12.514044,539,47.74460111,1049.484,19.07,9.414,17.414,44.159,539,7.677877952,141.834991,4,0.632455,3,7.0710675,539
201903141313,169.3953975,7543,21,5,18.25,48.75,478,9.32691201,98.000234,5.170883,2.523133,4.820103,7.8784005,478,12.14606345,293.865662,4.949747,2,4,11.2852805,478,44.79131381,1073.102,19.07,9.414,17.414,39.21,478,7.109183929,73.011063,4,0.707107,3,6.3541095,478
201903141314,218.2105263,9307,20,5,18,48,532,9.636777462,108.857891,5.046265,2.523133,4.787307,7.81639325,532,12.42051597,216.247757,4.949747,2,4,10.6216285,532,49.42814662,1378.82,18.949,9.414,17.414,37.554,532,7.753697752,100.38224,4,0.894427,3,6.17855225,532
201903141315,385.8905109,21310,20,5,16,50.25,548,11.09140354,164.720171,5.046265,2.523133,4.513517,7.9969555,548,14.94807389,356.38855,4.91935,2,4,10.986878,548,57.2939708,1450.31,18.656,9.414,17.07,41.8565,548,8.668360911,126.976547,4,0,3,6.73058725,548
201903141316,231.4368932,16450,21,5,19,59.5,515,9.836131117,144.723151,5.170883,2.523133,4.918491,8.703816,515,12.7313521,191.419235,4.949747,2,4,12.1950655,515,49.62529709,1902.218,19.07,9.414,17.656,44.159,515,7.775575266,157.044495,4,0.707107,3,7,515
201903141317,242.3004032,12951,21,5,18,52,496,10.0363871,128.412326,5.170883,2.523133,4.787307,8.13575025,496,13.21411324,194.550262,4.949747,2,4,10.7498445,496,49.8417379,967.166,19.07,9.414,17.656,39.5635,496,7.73205654,109.218216,4,0.707107,3,6.472877,496
201903141318,226.4731801,22701,21,5,18,62.75,522,9.492647716,170.011208,5.170883,2.523133,4.787307,8.9383905,522,12.15489336,200.704102,4.949747,2,4,12.0736245,522,46.74659387,1196.082,19.07,9.414,17.4745,41.417,522,7.529001577,152.363022,4,0.707107,3,6.6765295,522
201903141319,370.171875,17382,21,5,18,59.5,512,11.65981344,148.766427,5.170883,2.523133,4.787307,8.7036645,512,15.78977712,273.658722,4.949747,2,4,12.5537625,512,59.46231641,976.746,19.07,9.414,17.656,42.917,512,9.054160922,142.489868,4,0.707107,3,7.0992255,512
201903141320,489.0364026,40819,21,5,18,72,467,11.91830259,227.974483,5.170883,2.523133,4.787307,9.573691,467,15.12014818,307.70343,4.949747,1.414213,4,11.371355,467,58.37620985,1389.444,19.07,9.414,17.414,41.089,467,9.613320587,184.222351,4,0.632455,3,7.136619,467
201903141321,273.7371429,9347,20,5,18,56,525,10.25301719,109.091567,5.046265,2.523133,4.787307,8.444016,525,12.83157267,177.419556,4.949747,2,4,11.384199,525,52.50046857,1853.9,18.828,9.414,17.414,41.21,525,8.228627787,133.329254,4,0.632456,3,6.36396,525
201903141322,267.8727273,15340,21,5,19,68,495,10.44459457,139.755124,5.170883,2.523133,4.918491,9.3046015,495,13.32240587,241.100647,4.992302,2,4,11.8819485,495,48.85495354,765.652,19.07,9.414,17.656,40.675,495,8.133596087,116.228081,4,0.707107,3,7.137004,495
201903141323,252.6,33709,20,5,18,40,530,9.188871262,207.170538,5.046265,2.523133,4.787307,7.136496,530,11.3813139,222.591797,4.593544,2,4,9,530,46.49398491,2117.644,18.363,9.414,17.07,35.21,530,7.411451638,220.630615,4,0.5547,3,5.656854,530
201903141324,213.1928839,18119,21,5,18,60.75,534,9.445811197,151.887548,5.170883,2.523133,4.787307,8.794789,534,12.1534357,182.575119,5,2,4,11.152908,534,46.62871161,1100.07,19.07,9.414,17.414,42.382,534,7.430276659,140.776459,4,0.894427,3,7,534
201903141325,217.1263736,13230,20,5,18,64,546,9.844938082,129.788132,5.046265,2.523133,4.787307,9.02619375,546,12.98737875,191.603149,4.949747,2,4,12.12175675,546,47.18214286,623.678,19.07,9.414,17.414,44.952,546,7.541759104,101.824509,4,0.707107,3,6.9740325,546
201903141326,234.5862069,15234,20,5,17,53,551,9.766392381,139.27143,5.046265,2.523133,4.652426,8.214724,551,12.98043737,195,4.743416,2,4,11.627554,551,50.03278403,1152.452,18.484,9.414,17.191,40.917,551,7.645128922,128.762787,4,0,3,5.906888,551
201903141327,249.4615385,12638,20,5,18,62,507,10.31526584,126.851099,5.046265,2.523133,4.787307,8.8845775,507,13.62428649,190.948608,4.91935,2,4,12.752964,507,52.01925444,1095.064,19.07,9.414,17.414,44.452,507,8.107275339,175.131714,4,0,3,7.0355335,507
201903141328,221.5153846,17687,21,5,18,64.5,520,10.06985607,150.065945,5.170883,2.523133,4.787307,9.06202375,520,12.89406502,171.56781,4.949747,2,4,12,520,48.35097692,790.11,19.07,9.414,17.5955,43.2705,520,7.911726338,147.208038,4,0.707107,3,7.4505115,520
201903141329,241.5058366,10793,21,5,18,86.5,514,10.66471185,117.226594,5.170883,2.523133,4.787307,10.4944005,514,13.74013545,205.645309,4.9345485,2,4,13.85384825,514,50.62022957,690.62,19.07,9.414,17.414,49.3915,514,8.359424253,125.047974,4,0,3,8.18641025,514
201903141330,272.0890538,21034,20,5,15,40,539,9.785802542,163.649994,5.046265,2.523133,4.370194,7.136496,539,12.82627104,259.181519,4.24264,2,4,9.662889,539,50.86512801,1245.088,18.242,9.414,16.828,34.554,539,7.806700046,164.601929,4,0.632456,3,5.0455845,539
201903141331,228.522449,13315,20,5,18,40.75,490,9.496332033,130.204395,5.046265,2.523133,4.787307,7.202988,490,11.76335202,174.808563,4.91935,2,4,10.18257375,490,46.37454286,801.282,18.484,9.414,17.07,37.1495,490,7.417926427,125.157898,4,0.707107,3,5.7740335,490
201903141332,328.3533835,14277,20,5,15,73.5,532,11.09612632,134.825966,5.046265,2.523133,4.370194,9.6736695,532,14.70044023,221.503128,4.91935,2,4,13.0349455,532,56.17367293,921.88,18.484,9.414,16.242,44.14,532,8.725166944,122.365555,4,0.707107,2.828427,7.57923775,532
201903141333,277.739479,48197,19,5,17,44.5,499,9.546290723,247.722277,4.918491,2.523133,4.652426,7.5271095,499,11.91124494,258.98349,4.24264,2,4,10.0961055,499,46.00032465,1348.922,18.242,9.414,16.828,34.847,499,7.493916168,256.766418,4,0,3,5.4188255,499
201903141334,193.0584795,12486,20,5,18,71,513,9.716342127,126.085959,5.046265,2.523133,4.787307,9.507892,513,12.69619594,228.498535,4.949747,2,4,12.074767,513,47.010577,948.058,19.07,9.414,17.414,44.866,513,7.520481458,82.037231,4,0.707107,3,7.778174,513
201903141335,230.9778189,10175,20,5,17,50,541,9.737216787,113.820966,5.046265,2.523133,4.652426,7.978846,541,12.23039773,133.488235,4,2,4,11,541,49.15001109,813.04,18.242,9.414,16.828,38.382,541,7.728271928,106.299431,4,0,3,6.26099,541
201903141336,362.6944908,22183,20,5,17,56,599,10.87586574,168.060325,5.046265,2.523133,4.652426,8.444016,599,13.95699527,228.065918,4.472136,2,4,11.301179,599,54.37912521,2023.402,18.484,9.414,17.07,38.847,599,8.684362232,182.988983,4,0.6,3,6.37879,599
201903141337,278.2147002,19740,20,5,18,71,517,10.33785361,158.536269,5.046265,2.523133,4.787307,9.507892,517,13.28399889,207.360474,4.472136,2,4,12.400002,517,51.02926499,1022.924,18.242,9.414,16.828,43.694,517,8.095571273,141.453674,4,0.707107,3,7,517
201903141338,259.0471092,14528,20,5,18,57,467,10.08728537,136.005971,5.046265,2.523133,4.787307,8.518748,467,12.91705308,268.454742,4.24264,1.414213,4,10.0009625,467,48.98918201,1109.242,18.242,9.414,17.07,39.503,467,7.854996726,122.964806,4,0,3,6.9527135,467
201903141339,216.4880952,13267,20,5,18,68,504,10.05472901,129.969493,5.046265,2.523133,4.787307,9.3041095,504,12.74045318,183.43837,4.24264,2,4,11.632841,504,48.38439286,632.06,18.242,9.414,16.828,41.21,504,7.975374462,135,4,0,3,7.34549025,504
201903141340,239.3206413,13192,20,5,18,54.5,499,9.992692535,129.601605,5.046265,2.523133,4.787307,8.330072,499,13.07848443,224.178253,4.24264,2,4,11.0470025,499,47.63579559,635.742,18.242,9.414,16.828,39.796,499,7.667482798,95.227692,4,0.707107,3,7,499
201903141341,189.0192678,17972,19,5,18,34.5,519,8.854850738,151.270159,4.918491,2.523133,4.787307,6.627553,519,11.69218866,270.564209,4.24264,2,4,9.293942,519,47.28787669,1921.364,18.242,9.414,16.828,35.917,519,6.90845375,142.988602,4,0.5547,3,5.2724145,519
201903141342,272.4285714,16927,20,5,18,58,525,10.41288709,146.806423,5.046265,2.523133,4.787307,8.59348,525,13.67959794,181.835068,4.91935,2,4,12,525,54.14581714,1836.448,18.484,9.414,17.07,41.452,525,8.188056891,157.735809,4,0,3,7,525
201903141343,206.625,9602,20,5,18,72,496,9.78209879,110.569644,5.046265,2.523133,4.787307,9.574615,496,12.2445875,129.9991,4.91935,2,4,12.16931175,496,45.46890323,593.054,18.242,9.414,17.3885,42.261,496,7.582983655,95,4,0.5547,3,7.071068,496
201903141344,190.3572816,12315,20,5,18,49,515,9.391633666,125.219587,5.046265,2.523133,4.787307,7.898654,515,12.58918425,177.581024,4.472136,1.414213,4,11.342531,515,48.29126214,1481.826,18.242,9.656,16.828,38.331,515,7.226864635,122.294853,4,0,3,6,515
201903141345,230.1799629,15218,20,5,18,81.5,539,10.24777518,139.198274,5.046265,2.523133,4.787307,10.1866605,539,13.73820953,208.62767,4.743416,1.414213,4,13,539,52.8720705,1158.376,18.242,9.414,17.414,46.038,539,8.046329985,163.700226,4,0.632456,3,7.99245,539
201903141346,220.0725389,20611,20,5,16,67,579,9.57559443,161.996112,5.046265,2.523133,4.513517,9.236182,579,12.42999808,186.652161,4.743416,2,4,12.0881095,579,49.27205181,1882.422,19.07,9.414,16.828,42.21,579,7.647392694,169.648865,4,0.707107,3,7.035534,579
201903141347,156.7509804,10503,24,5,18,78,510,9.327988659,115.640974,5.527906,2.523133,4.787307,9.965575,510,12.12773917,193.207657,5.656854,2,4.24264,12.727922,510,42.41034902,656.786,20.484,9.414,18.242,42.968,510,7.114034967,78.687515,4.24264,0,3.17755675,7.233555,510
